109,0
111,0
108,1
106,1
104,1
109,0
109,0
108,1
105,1
104,1
106,1
109,0
108,1
106,1
108,1
108,1
106,1
109,0
110,0
110,0
114,0
107,1
107,1
112,0
111,0
110,0
108,0
111,0
108,0
